ability_id,en,icon
4340880496394240,lock_to_target_orientation,rapidscan
4341438842142720,Traumatize,frenzy
4344449614217216,Heavy Arkonok,mount_heavy_arkonok
4340773122211840,Move_Reset_Stop,forcecharge
4361633778368512,Veteran's Edge,bolster
4343534786183168,Interrupt,pacify
4357205667086336,Mark of the Dread Pirate,hk51assassinate
4345265658003456,[amp_buff_tester_offense],empire
4335717945704448,[debug_call_wave_pause],surrender
4357373170810880,Flirron,mtx.pet.manta.coastal
4345269952970752,[amp_buff_tester_defense],republic
4340824661819392,Grow_Reset_Continue,damageincreased
4357136947609600,Soothing Haste,abl_sijc_sosa_force_mobility
4340777417179136,Move_Reset_Reverse,forcecharge
4340884791361536,Angle Between Entities,rapidscan
4340889086328832,Distance_Between_Entities,damageincreased
4366560105857024,[gimme_stats],superiorgreenstimpack
4338539739217920,Closing Door...,complexaccesscard
4335726535639040,[active_wave_cleared],weakenresolve
4336065838055424,[shot_roll],focusedsights
4366036119846912,Drop Battery,spvp_reducedpowerdraw
4337869724319744,Self-Destruct Sequence,concussionmissiles
4342053022466048,Bolster,bolster
4348641502298112,Critical Ensnarement,movementslowed
4340803186982912,Rotate_Reset_Reverse,rapidscan
4437388411535360,Snowfallen Gizka,mtx_pet_gizka_snowfallen
4432844336136192,Songbirds Volley,abl_ag_op_volatile_substance
4381072800350208,Irradiated Fire Blast,explosivefuel
4437019044347904,Snipe,snipe
4433939552796672,Melee Attack,force_crush
4377417783181312,[divebomb_ground],spvp_reducelockontime
4386016307707904,[utility_dispel_prevent_anti_theft],spvp_repairdrone
4434270265278464,Testing Prototype,genericfilebox
4422712508284928,Kira Carsen's Aid,jedigeneral
4420732528361472,Add Vel Slug,animalinsectmouthpart
4421308053979136,Add Chopped Glowshrooms,Flora_Scrap_6_0_green
4385277573332992,[jump],mount.speederbike.anteater.04
4420844197511168,Add Soz Juice,bubblydrink
4432543688425472,Pick Off,hk51assassinate
4374415601041408,Control Box,blastermagazine2
4374879457509376,[kill_veteran_edge],stimpack
4426990295711744,Dread Palace Level Sync,benevolence
4431409817059328,Full Huttese Breakfast Platter,feast_of_prosperity_green
4431414112026624,Swamp Lentil Soup,feast_of_prosperity_blue
4422192817242112,Vicious Lunge,abl_sw_ma_hemorrhaging_smash
4431388342222848,Honey Glazed K'lor'slug,feast_of_prosperity_red
4431401227124736,Vegetarian Combo,feast_of_prosperity_yellow
4382614693609472,[target_override_call_effect_test],Volt_Rush_6_0
4434858675798016,[prevent_fall_damage],levitated
4433965322600448,Devour Force,abl_tr_vg_tactical_surge
4425542891732992,Earthen Thurrb,pet.bantha.thurrb_brown
4395894732488704,Aggressive Marketing,forcestream
4423730415534080,Reboot Droid,securityspike
4390173836050432,[exact_damage_internal],abl_sw_ma_gore
4432586638098432,Pick Off,abl_ag_op_lethal_proliferation
4437568800161792,[voice_token_manager],stimpack
4436988979576832,Execute,abl_sw_ju_hew
4385986242936832,Egg Snipe,armorpiercingclip
4428527894003712,Sienar Drexl,mtx_mount_sienar_drexl
4408904188428288,[passive_delicious_stampede],stimpack
4367814236307456,RE-1 Scout Droid,pet.scoutdroid.re1_a01
4391148793626624,Accelerant Spray,oilslick
4386012012740608,[utility_prevent_anti_theft],spvp_reducedcooldown_amber
4385573926076416,Apologize,legacyofpersuasion2
4419426858303488,Hope,aegis
4377928884289536,Incinerate,abl_bh_pt_searing_wave
4371993239486464,Grefna Docility Encouragement Grenade,forcetrinket2
4403221946695680,Lit Candle Mount,veh_pl_mt_swoop_beks01_02
4428407634919424,Grasping Darkness,abl_si_as_hand_darkness
4369626712506368,[absorb_damage_test],casting
4397333546532864,Mounting Up,toolgun
4381085685252096,Dying Light,creepingterror
4408547706142720,Screamer Support Droid,pet.probe.gold_screamer
4383400672624640,Obsidian Squad Recon Walker,mtx_mount_obsidian_squad_walker
4394992789356544,[bike_jump],mount.speederbike.anteater.04
4434278855213056,Crush,abl_bh_me_serrated_shot
4395946272096256,Aggressive Marketing,forcestream
4408560591044608,Literal Train Wreck,novasaber
4394906890010624,Dismount Flourish,frenzy
4419860650000384,[table_small_passive],str_table_blue
4421123370385408,Add Chopped Glowshrooms,blue_goo
4430391909810176,[scan_dish],sitmpack
4436658267095040,Lightning Blast,sithsorcerer
4408290008104960,Scanning Structure Integrity...,assaultcannonshockabsorberb
4406855489028096,Kingpin's Predator Mount,mount_onderon_predator
4437607454867456,Hug a Wookiee,shadow_field_yellow_6_0
4390508843499520,[signal_control_shield_up],chain_lightning
4385835919081472,Blood Lust,abl_sw_ju_enkindling_agony
4377748495663104,Inspirational Scream,abl_bh_pt_liquid_cooling
4429206498836480,Restrain,grapple
4390757951602688,Accelerant,tricopper_flux
4393609809887232,Dismount,hydraulicpiston
4370442756292608,Hug a Wookiee,shadow_field_yellow_6_0
4375137155547136,Comet Champion,throwexecute
4372542995300352,[super_defense],mysticalupgrade1
4437431361208320,Rocket Punch,rocketPunch
4435468561154048,Revan's Fury,abl_sw_ju_piercing_chill
4425392567877632,Hairless Mudhorn,pet.mudhorn.mudhorn_hairless_black
4385337702875136,Speed Boost,stimpack
4397483870388224,Emergency Brake,toolgun
4397324956598272,Mounting Up,toolgun
4374179377840128,Rifle Stock,stockStrike
4409754591952896,Mission Transport,prioritytransport2
4403522594406400,Mission Transport,prioritytransport2
4389465166446592,Powering Up: Beam Emitters,spvp_increasedduration_blue
4396392948695040,Unified Gold Battle Flag of Recognition,battle_flag_gold
4395710048894976,Expel from the Premises,sharedbenevolence
4377933179256832,Plasma Probe,plasmaprobe
4422201407176704,Devour Force,empathy
4389447986577408,Cleaning Field,telekineticblast
4435180798345216,Revan's Aid!,abl_sw_ju_piercing_chill
4390324159905792,Holotraverse,op_teleport
4395843192881152,Sunk Cost Fallacy,credit_chip
4432419134373888,Baron Deathmark's Predacious Wrangler Replica,mount.pvp.season6.wrangler
4396654941700096,Have a Little Chat,abl_swjk_jugu_intercessor
4383430737395712,Devastator Hoverturret,mtx_mount_hoverturret_devastator
4422751162990592,Scourge's Aid!,stalwart
4423167774818304,Search the Area,virtualitem_macrobinoculars
4409746002018304,Mission Transport,prioritytransport2
4394915479945216,Finishing Pose,frenzy
4393553975312384,Swoop Bike,mount.speederbike.anteater.04
4437998296891392,[voice_token_execute_consume],stimpack
4438015476760576,Fire Bomb,remotedetonationmine
4435545870565376,Surging Wave,abl_sw_ma_relentless
4397320661630976,Horizon's Razor Challenge Course Bike,veh_pl_mt_swoop_razor01_01
4427488511918080,Disconnect,remotecontrol
4385470846861312,[food_3],mysticalupgrade1
4409737412083712,Mission Transport,prioritytransport2
4426389000290304,Overstuffed Food Sack,bloodthirst
4390573268008960,Philosophical Reflection,benevolence
4385466551894016,[food_2],mysticalupgrade3
4392574722768896,[self_resurrect],abl_jc_sh_sturdiness
4384693457780736,[food_1],mysticalupgrade5
4391187448332288,Ignited,abl_tr_vg_plasmatize
4420723938426880,Add Larval Geo Beast Brain,animalbrain
4385668415356928,Mouse Droid,astrodroidhead
4372113498570752,[grant_chair_smash],str_chair_red
4428566548709376,Devour,dazingshot
4384405694971904,[simple_ballistic],knockdown
4390513138466816,[signal_control_shield_down],pull
4438268879831040,Electric Discharge,abl_ag_sn_EMPDischarge
4390049281998848,[exact_damage_force],disturbance
4409509778817024,Forward Momentum,tackycoin
4385479436795904,[food_5],mysticalupgrade4
4385475141828608,[food_4],mysticalupgrade2
4391947657543680,Grefna Chick,pet.tauntaun.tauntaun.01
4434459243839488,Force Suppression,piercingshot
4371413418901504,Fruit Throw,fruit
4436761346310144,Hateful Surge,abl_tr_va_PlasmaFlare
4393601219952640,Toss Explosive,firebomb
4388657712594944,Big Tongue Grab,animalwhisker
4397329251565568,Pit Screamers Challenge Course Bike,veh_pl_mt_swoop_screamer01_01
4432960300253184,Open Chest,republiccrate
4372100613668864,[grant_fruit_throw],fruit
4415316574601216,Hover Pod,pet_frigate_bassinet
4374364061433856,[stepthrough_dyn],poweredpulsecannon
4416424676163584,Accessing Memory...,jediholocron3
4377087070699520,[debug_invoke_mm_bull],stimpack
4388881050894336,Venom Burst,wither
4386432919535616,Reactive Rage,bloodthirst
4386158041628672,Holdout Cover,portablecover
4433883718221824,Energized Grapple,grapple
4425289488662528,Desert Mudhorn Mount,mtx_mount_desert_mudhorn
4374368356401152,Randomize a Saber!,fearsomecry
4434493603577856,Force Storm,forceStorm
4438032656629760,[deal_damage],antitoxinprobe
4388876755927040,Kolto Missile,sonicmissle
4435404136644608,Shattering Wave,abl_tr_va_PlasmaFlare
4416231402635264,Full Moon Blast,stimpack
4399219037175808,Dismount,stimpack
4436336144547840,Satele's Protection,abl_bhtr_meco_supercharged_reserves
4436671151996928,Cleaving Strike,abl_sw_ju_aegis_strike
4397312071696384,Blatant Beks Challenge Course Bike,veh_pl_mt_swoop_beks01_01
4426839971856384,Dread Palace Level Sync,benevolence
4437774958592000,Thermal Grenade,remotedetonationmine
4383052780273664,[utility_invoke_tether_droid],stimpack
4427918008647680,Challenge!,bangbang
4390178131017728,[exact_damage_ranged],cannonsupercharger
4374467140648960,Randomize a Rifle!,fearsomecry
4375223054893056,Ballistic Concentration,darkblood
4425126279905280,Crimson Lightning,abl_tr_vg_plasmatize
4433789228941312,Focus,stimpack
4436825770819584,Guardian of the Jedi,abl_tr_co_trauma_stabilizers
4386888186068992,Inhibitory Venom,animaltalon
4391200333234176,Sanitizing Fire,abl_bh_pt_prototype_missilesilos
4394705026547712,Pit Screamers Reputation Increase,frenzy
4390543203237888,Holotraverse,op_teleport
4434089876652032,Force Lightning,sithsorcerer
4381205944336384,Electrical Overload,novasaber
4383095729946624,Catastrophic Overload,abl_tr_va_PlasmaFlare
4381721340411904,Pyroclasm,abl_bh_me_collateral_damage
4427359662899200,Model Corellian Stardrive Vanguard,minipet.flashfire
4379999058526208,Extermination Barrage,abl_tr_va_flak_shell
4368114884018176,[healer_test_npc_target],republic
4372268117393408,[grant_water_splash],glass
4386089322151936,Dread Palace Level Sync,benevolence
4381068505382912,Hypergolic Regeneration,levelup
4377125725405184,Iron Hide,spvp_weaponpower
4433905193058304,Full Auto Combo,barrage
4420620859211776,Add Vormfruit,fruit
4428347505377280,Gaboorga's Transport Skiff,event.feast_of_prosperity.gaboorga_mount
4364455571881984,Emergency Power,Blurry_Shield_6_0
4389426511740928,Stealthed Pursuit Mode,stealth
4435262402723840,Snowfallen Wampa Cub,mtx_pet_wampa_snowfallen
4395916207325184,Manipulative Argument,mindtrap
4380059188068352,[chatting_slow_channel_short],stimpack
4400258419261440,Good Karma,lightsidev
4409741707051008,Mission Transport,prioritytransport2
4374849392738304,Fulminating Defense,throwexecute
4394911184977920,Forward Momentum,frenzy
4436585252651008,Will of the Emperor,afraid
4380956836233216,Culling,abl_sm_sc_BrutalShots
4370133518647296,Unified Gold Battle Flag of Recognition,battle_flag_gold
4382481549623296,[block_mechanic_a_dispel],spvp_reducedpowerdraw1
4374973946789888,Superior Mind,imperialagent
4420629449146368,Add Bloatgourd,venomsackrecolor
4373509362941952,Heroic Transport,prioritytransport2
4387871733579776,Flying Fortress,guardprobe
4397952021823488,Delicious Looking,animalmeat
4374407011106816,Grip,pistolwhip
4383722795171840,Covert Stalker,mtx_mount_covert_stalker
4397977791627264,Flair,fireworks
4432041177251840,Honk,legacyofpersuasion2
4389430806708224,Pursuit Target,marktarget
4374862277640192,Ballast Point,obfuscate
4397479575420928,Speed Boost,forceSpeed
4436555187879936,Force Storm,abl_tr_vg_plasmatize
4387884618481664,Flying,spvp_enginepower
4438513692966912,Shell Flare,abl_bhtr_meco_supercharged_reserves
4392548952965120,Data Lock,complexaccesscardcolorvariant3
4436619612389376,Deadly Strike,improvedelectromagneticpulse
4377413488214016,Divebomb,spvp_reducelockontime
4436718396637184,Fury of Revan,abl_sw_ju_piercing_chill
4432049767186432,[throw_back],tumor
4371765606219776,[grant_bottle_smash],mug
4433153573781504,Open Chest,republiccrate
4397316366663680,Mounting Up,toolgun
4367900135653376,Healing Resonance,koltoStream
4423726120566784,Slice Droid,securityspike
4385208853856256,[passive_health_and_damage],unnaturalendurance
4395254782361600,[speed_boost],stimpack
4383009830600704,Deploying Plasma Probes,plasmaprobe
4375141450514432,Comet Champion,throwexecute
4409750296985600,Mission Transport,prioritytransport2
4438011181793280,Flame Sweep,flamingsweep
4432620997836800,Target Analyzer,abl_bh_pt_reel_and_rattle
4435902352850944,Soul Trap,abl_sm_gs_extra_shrapnel
4390551793172480,[withdraw_despawn],spvp_shieldregenerationcooldown
4435550165532672,Protective Barrier,forcebarriersage
4391196038266880,Sanitizing Fire,abl_bh_pt_prototype_missilesilos
4427926598582272,Coordinated Strike,smartcannonpowertech
4409239195877376,Ultra Violence,abl_sw_ju_enkindling_agony
4372362606673920,Grapple,grapple
4394825285632000,Expel from the Premises,sharedbenevolence
4394687846678528,Blatant Bek Reputation Increase,frenzy
4414345911992320,Activating,remotecontrol
4436602432520192,Immortality,abl_si_sa_MountingDarkness
4374411306074112,Emitter,highimpactround
4392583312703488,Open Box,republiccrate
4371585217593344,Cyborg Acklay,mtx_mount_acklay_savage_cyborg
4386097912086528,Dread Palace Level Sync,benevolence
4418726778634240,Fork-Lift Walker,mtx_mount_atst_factory
4431817838952448,Single Use Food Launcher,6_0_Food_2_red
4428119872110592,Implosion of Souls,abl_bh_pt_engulfing_flames
4420839902543872,Add Balmorran Vinegar,6_0_Water_Bottle
4420728233394176,Add Primeval Marrow,bonekey
4374471435616256,Stepthrough Saber,poweredpulsecannon
4386093617119232,Dread Palace Level Sync,benevolence
4371477843410944,Juvenile Zakkeg,mtx_pet_zakkeg.a01_v01
4382468664721408,[block_mechanic_a3],spvp_reducedpowerdraw1
4436898785263616,Immortality,abl_si_sa_MountingDarkness
4374961061888000,Restorative Drive,Blue_Pulse_6_0
4382464369754112,[block_mechanic_a2],spvp_reducedpowerdraw1
4433780639006720,Flechette Cannon,explosiveprobe
4431396932157440,Cantina Dasher,event_feast_food_backpack
4382460074786816,[block_mechanic_a1],spvp_reducedpowerdraw1
4421213564698624,Add Nexu Tongue,animaltongue
4436662562062336,Obliterate,saberstorm
4427922303614976,Coordinated Strike,smartcannonpowertech
4373380513923072,Personal Stairconditioning,6_0_Cognitive_Accelerator
4382477254656000,[block_mechanic_a5],spvp_reducedpowerdraw1
4381858779365376,Giving supplies...,medicalcrate
4382472959688704,[block_mechanic_a4],spvp_reducedpowerdraw1
4423511372201984,Meditative Satiation,mtx_toys_holocall
4385578221043712,Disconnect,remotecontrol
4403526889373696,Mission Transport,prioritytransport2
4382825147006976,[utility_invoke_battery_one],stimpack
4420582204506112,Add Bekbek Root,6_0_Plant_2_red
4371237325242368,Take Sample,stimpack
4438024066695168,Sticky Grenade,stickyGrenade
4435524395728896,Harmonic Light,abl_tr_vg_focus_stims
4378994036178944,[volt_rush_bot_heal],Volt_Rush_6_0
4432182911172608,Songbirds Salvo,abl_ag_sn_fortuitous_bedlam
4399820332597248,Activate Fireworks,fireworks
4422493464952832,Kira! Now!,trickblades
4433892308156416,Full Auto,fullAuto
4408552001110016,Razor Support Droid,pet.probe.gold_razor
4428330325508096,Duuba's Transport Skiff,event.feast_of_prosperity.duuba_transport
4378135042719744,Predator Protocol Optimization,uti_imp_rep_power_raid_buff
4418361706414080,[table_passive],str_table_blue
4436701216768000,Unity of Force,abl_jk_se_BurningFocus
4390053576966144,[exact_damage_aoe],deathfield
4371263095046144,Bottle Smash,mug
4374428485943296,Randomize a Rifle!,fearsomecry
4391243282907136,Loading Cleaning Solution,tricopper_flux
4433995387371520,Expansive Versatile Stim,lessergreenstimpack
4385350587777024,Honk,legacyofpersuasion2
4403277781270528,The Blade,veh_pl_mt_swoop_razor01_02
4433896603123712,Burst Wave,riflegrenade
4390006332325888,Cleaning Field,telekineticblast
4373170060525568,[test_stair_conditoning],abl_bh_me_kolto_shot
4383104319881216,Deprioritize,spvp_suppression
4396397243662336,Unified Silver Battle Flag of Recognition,battle_flag_silver
4381055620481024,[passive],stimpack
4435975367294976,Hand Warming,mtx_recharge_fire_standing
4433488581230592,Replica Gladiatorial Nexu,cat_nexu_mount_a01
4426934461136896,Dread Palace Level Sync,benevolence
4377980423897088,Charred Koensayr Monocyle,mtx_mount_koensayr_charred
4433484286263296,Replica Giradda's Acklay,mtx_mount_acklay_marsh_hunter
4374398421172224,Pommel,stockStrike
4426328870748160,Ultimate Chef Disguise,absorbtionfield
4401143182524416,Basilisk War Mount,mtx_mount_basilisk
4436443518730240,Stealth Scent,probedroid
4385354882744320,Disconnect,remotecontrol
4370129223680000,Unified Bronze Battle Flag of Recognition,battle_flag_bronze
4381506592047104,Extermination Barrage,abl_tr_va_flak_shell
4433849358483456,Restrain Partner,grapple
4414092508921856,Gault,abl_ag_sn_corrosive_dispersion
4434330394820608,Soul Trap,lightning_burst
4374853687705600,Screaming Force,throwexecute
4381218829238272,Electrical Overload,novasaber
4409733117116416,Mission Transport,prioritytransport2
4394692141645824,Horizon's Razor Reputation Increase,frenzy
4372628894646272,Model Fury,veh_mini_ps_sith
4435558755467264,Satele's Protection,abl_bhtr_meco_supercharged_reserves
4434785661353984,Master Strike,masterStrike
4374175082872832,Randomize a Rifle!,fearsomecry
4404059465318400,Rombuk,mount_rombuk_v01
4368759129112576,Shoulder Cannon Test,powerloaders
4384401400004608,Flying Fortress,guardprobe
4384319795625984,[passive],spvp_hullcharges
4408891303526400,[passive_handle_dxun_bbq_achievement],stimpack
4429202203869184,Nimble Rush,missilefan
4394919774912512,Kickstart,frenzy
4391221808070656,Firing Up,abl_bh_pt_prototype_missilesilos
4372693319155712,Scanning for Datastream...,assaultcannonshockabsorberb
4429146369294336,Stand and Fight,abl_bh_pt_efficent_suit
4436709806702592,Saber Overcharge,novasaber
4433969617567744,Satele's Protection,abl_bhtr_meco_supercharged_reserves
4367801351405568,Acid Blast,advanced_waste_grenade
4421166320058368,Add Kibla Greens,6_0_Plant_1_green
4409045922349056,Grant Title (Character),bravado
4374900932345856,Darth Rivix,abl_ag_sn_corrosive_dispersion
4403264896368640,Pit Screamers Standard Mount,veh_pl_mt_swoop_screamer01_01
4384637623205888,Slice Droid,stimpack
4438419203686400,Flamethrower,flameburst
4386901070970880,[passives_health_and_damage],unnaturalendurance
4420895737118720,Gloambean Sauce,antedote
4385402127384576,[utility_invoke_available_battery],stimpack
4374437075877888,[stepthrough_reset],shadowCloak
4385513796534272,Dish 4,tacticalupgrade2
4408938548166656,Detonate,firebomb
4420891442151424,Comet Dust,tempest
4385518091501568,Dish 5,tacticalupgrade4
4434540848218112,[red_glow],abl_si_so_dark_concentration
4374187967774720,Rifle Foregrip,blastermagazine2
4420887147184128,Crushed Black Hole Pepper,oxidizingflux1
4408517641371648,[acid_blast_tick_manager],stimpack
4385488026730496,Dish 2,tacticalupgrade3
4426754072510464,Corellian Stardrive Vanguard,mtx_mount_corellian_stardrive_vanguard
4381059915448320,Divebomb,spvp_reducelockontime
4385500911632384,Dish 3,tacticalupgrade1
4415746071330816,[passive],stimpack
4436993274544128,Execute,abl_sw_ju_hew
4391299117481984,Bantam Dxun Reaper,mount_mawvorr_a01_v01
4384384220135424,Dish 1,tacticalupgrade5
4386879596134400,Melee Attack,animaltaloncolorvariant1
4420900032086016,J4-SN's Seasoning Combo,6_0_Food_2_green
4374192262742016,Rifle Barrel,highimpactround
4370137813614592,Unified Silver Battle Flag of Recognition,battle_flag_silver
4433879423254528,Thermal Grenade,remotedetonationmine
4391810218590208,[merc_abi_charges_tracker],mentalfocus
4386042077511680,Holotraverse,op_teleport
4374183672807424,Rifle Receiver,pistolwhip
4436838655721472,Senya's Bulwark,abl_tr_co_trauma_stabilizers
4375815760379904,Stealth,stealth
4426324575780864,Disguise Terminal: Cantina Dasher,absorbtionfield
4385333407907840,[buff_slow_down],cripplingfire
4436026906902528,Life Day Holiday Holo-Tree (Blue-Purple),mtxholotree
4429893693603840,Spiteful Horde,uti_imp_rep_power_raid_buff
4418305871839232,[grant_food_4],tacticalupgrade2
4390818081144832,Flare Emitter,chargedupforce
4395851782815744,Sunk Cost Fallacy,credit_chip
4418310166806528,[grant_food_5],tacticalupgrade4
4395959156998144,Manipulative Argument,mindtrap
4371422008836096,Douse,glass
4403273486303232,Horizon's Razor Standard Mount,veh_pl_mt_swoop_razor01_01
4372641779548160,Model BT-7 Thunderclap,veh_mini_ps_trooper
4386896776003584,Dive Boop,webbedwing
4408745274638336,[block_transmissions],stimpack
4381064210415616,[ultimate_divebomb_ground],spvp_reducelockontime
4418292986937344,[grant_food_1],tacticalupgrade5
4418297281904640,[grant_food_2],tacticalupgrade3
4418301576871936,[grant_food_3],tacticalupgrade1
4373513657909248,Signing Contract,surrender
4389422216773632,[passives_health_and_damage],unnaturalendurance
4390427239120896,[endangered_passengers_health_buff],stimpack
4389443691610112,Stealth Pursuit,takecover
4426294511009792,Violent Swings,vengefulstrike
4435928122654720,Life Day Holiday Holo-Tree (Green),mtxholotree
4403161817153536,Blatant Bek Standard Mount,veh_pl_mt_swoop_beks01_01
4413637242388480,Apply Unlock,bravado
4421204974764032,Add Perfect Ice Crystals,bluemajorlightsabercrystal
4374978241757184,Superior Mind,imperialagent
4436688331866112,Darth Marr's Unity,abl_jk_se_BurningFocus
4389984857489408,Powering Up: Field Emitters,spvp_increaseaccuracy
4432998954958848,Personal Kinetic Distancer,concussionmissiles
4395001379291136,[summon_jump_target],mount.speederbike.anteater.04
4382760722497536,Inserting...,secureaccesscard
4426298805977088,Feast of Prosperity Food Bomb,6_0_Food_2_red
4403269191335936,Screaming Demon Mount,veh_pl_mt_swoop_screamer01_02
4417601497202688,[modify_certain_stats_test],empire
4389452281544704,High-Energy Cleaning Solution,hailofbolts
4418189907722240,Honey Glazed K'lor'slug,feast_of_prosperity_red
4421162025091072,Add Glowshrooms,blue_goo
4373728406274048,Party Ambassador,abl_sm_sc_bedside_manner
4389087209324544,Dread Palace Level Sync,benevolence
4437023339315200,Take Portable Cover,portablecover
4433492876197888,Replica Giradda's Special Pet Nexu,cat_nexu_mount_a01
4423412587954176,Playing With Food,mtx_toys_holocall
4418280102035456,Full Huttese Breakfast Platter,feast_of_prosperity_green
4418271512100864,Vegetarian Combo,feast_of_prosperity_yellow
4418288691970048,Roast Bog Snarler,feast_of_prosperity_purple
4437001864478720,Lockdown,abl_swjk_jugu_intercessor
4436842950688768,Senya's Ward,abl_tr_co_trauma_stabilizers
4420848492478464,Add Glort Slurry,disgustingaliendrink
4418284397002752,Swamp Lentil Soup,feast_of_prosperity_blue
4393747248840704,Hydration,absorbtionfield
4428725462499328,Vectron Phantom,mtx_mount_vectron_phantom
4383735680073728,[insta_kill_no_gcd],damagereduced
4374965356855296,Restorative Drive,darkblood
4390861030817792,Organic Purge,lockout
4385281868300288,[jump_target_summon],mount.speederbike.anteater.04
4421209269731328,Add Scyk Belly,animalmeat
4367328905003008,Emergency Power,darkblood
4383087140012032,[utility_invoke_electrical_overload],spvp_communicationrange
4371417713868800,Chair Slam,str_chair_red
4436739871473664,Lightning Burst,improvedelectromagneticpulse
4383061370208256,Electrical Surge,abl_tr_vg_ion_storm
4426281626107904,Feast of Prosperity Holo-Feast,event_fop_holo_feast
4431422701961216,Clean Up,genericcannister
4379307568791552,Scanning for Datastream...,assaultcannonshockabsorberb
4423550026907648,Tactical Snack,mtx_toys_holocall
4382829441974272,[utility_invoke_battery_two],stimpack
4374857982672896,Ballast Point,obfuscate
4403518299439104,Mission Transport,prioritytransport2
4426487784538112,Violent Swings,vengefulstrike
4379165834870784,[volt_rush_charges_tracker],mentalfocus
4426483489570816,Violent Swings,vengefulstrike
4408556296077312,Last Stop,novasaber
4377722725859328,Pyroclasm,creepingterror
4396388653727744,Unified Bronze Battle Flag of Recognition,battle_flag_bronze
4388997015011328,Dread Palace Level Sync,benevolence
4381081390284800,Fire & Ice,flameburst
4399158907633664,Turbo Boost,spvp_powerdive
4428227246292992,Preparing,fruit
4407924935884800,Bek Support Droid,pet.probe.gold_bek
4429112009555968,Ultimate Chef Disguise,coolhead
4371988944519168,[grefna_hidden_buff],stimpack
4421157730123776,Add Sour Bellfruit,viralsample
4422197112209408,Drain Life,sorcererhaste
4420509190062080,Add Scyk Belly,animalmeat
4385230328692736,Prized Target,str_rare_trophy_purple
4385341997842432,Sneak,stealth
4435442791350272,Soul Trap,abl_sm_gs_extra_shrapnel
4368054754476032,Crooning,stimpack
4390040692064256,[exact_damage_melee],cannonsupercharger
4377958949060608,Shadowlight,mount_onderon_cruiser
4380759267737600,Macrobinocular Scanner,virtualitem_macrobinoculars
4393584040083456,Repairing,toolgun
4389473756381184,[passive_damage_reaction],spvp_shieldregenerationcooldown
4400262714228736,Good Karma,lightsidev
4375218759925760,Ballistic Concentration,darkblood
4393558270279680,Personal Vehicle,hydraulicpiston
4392991334596608,[zero_regen],antitoxinprobe
4369124201332736,[summon_target],stimpack
4384714932617216,Table,str_table_blue
4429507146547200,[remove_all_food],tacticalupgrade5
4428291670802432,Coordinated Strike,abl_sw_ma_hemorrhaging_smash
4390753656635392,Accelerant Spray,oilslick
4393029989302272,Taking a Drink from the Well,vialofmysteryliquid
4375347608944640,[ui_test],stimpack
4429227973672960,Feast Ingredient Transport,mtx_mount_load_lifter_analog
4436675446964224,Unity,abl_jk_se_BurningFocus
4431418406993920,Cantina Chop,armorpiercingclip
4383039895371776,Anti-Theft Device,powerednet
4401718708142080,Advanced Scout Walker,mtx_mount_advanced_scout
4421376773455872,Add Nexu Tongue,animaltongue
4175219312820481,Manage Ring 2,abl_ag_op_kolto_waves
4132991194366212,Oppressive Gravity,forceexhaustion
4331599072067884,Level Lock,benevolence
4211773779476760,Field Surgeon's Blade,opportunity
4218392324079884,Defense Bubble,gld_setbonus_green
4131436416205214,Escape Velocity,spvp_infiniteloop
4127107089170719,Imminent Organ Failure,poweredpulsecannon
4288761068257540,Stun and Root Immunity,lastresort
4127064139497812,Stay of Fire,abl_ag_op_lethal_proliferation
4382468664721666,[block_mechanic_a3],spvp_reducedpowerdraw1
4160139682644272,Deflector Shield,spvp_fortressshield
812169725739284,Nimble Master,forcespeed
4302715417002241,Smashacre,Crossed_Sabers_Red_6_0
4127278887862571,Enraged,bloodthirst
3295206283673863,Speed Boost,spvp_powertransfertoengine
4196238882767108,Deployable Turrets,missileblast
4289718845964564,Slowed (Force),movementslowed
4302715417002253,Sweeping Rush,Crossed_Sabers_6_0
4216489653567807,Shockwave,missileblastsalvo
4200435065815302,Grapple,grapple
4381059915448645,Knocked Down,stunned
4216992164741399,Concussed,abl_jc_sh_psychokinesis
4396586222223619,"""No Safer Bet""",abl_sw_ju_piercing_chill
4311696193618212,Level Lock,benevolence
4180033971159344,Lifeforce Linked,abl_si_so_roaming_mend
4331732216054049,Left Launcher Tracking,abl_leftarrow
4256733497131340,Uninterruptible,enrage
4351510540452108,Literally On Fire,abl_bh_pt_engulfing_flames
4311103488131340,Paralyizing Venom,movementslowed
4395903322423555,Avoids Conflict,wither
4127313247600938,Advanced Target Selection,abl_ag_op_veiled_strike
4380325476040963,Conversing,jediholocommunicator
4331599072067880,Bolstered,benevolence
4311670423814436,Level Lock,benevolence
4203076470702342,Disguised,coolhead
4175219312820482,Manage Ring 3,abl_ag_op_kolto_waves
4246580194443520,Phospholipase Corona,gylan
4390341339775254,Upset,bloodthirst
4297565751214378,Exposed Machinery,electronics
4201783685546240,Restraining Field,debuff_moving
4160844057280774,[toggle_izax_lock],becomevanished
4162536274395448,Robust Capacitor,advanced_generator
4127098499236141,Ambient Reinforcement,abl_tr_co_trauma_stabilizers
4216476768665860,Locked On,spvp_cruisemissile
4127098499236143,Combat Analysis,abl_tr_co_one_man_army
4142981288296714,Burned by RNG,burned
4311752028193056,Bolstered,benevolence
